	Dekker_et_al_individual2_CHX	Dekker_et_al_individual2_untreated	Dekker_et_al_individual4_CHX	Dekker_et_al_individual4_untreated	Dekker_et_al_individual3_CHX	Dekker_et_al_individual3_untreated	Dekker_et_al_individual1_CHX	Dekker_et_al_individual1_untreated	Dekker_et_al_individual5_CHX	Dekker_et_al_individual5_untreated	Dekker_et_al_individual9_CHX	Dekker_et_al_individual9_untreated	Dekker_et_al_individual7_CHX	Dekker_et_al_individual7_untreated	Dekker_et_al_individual8_CHX	Dekker_et_al_individual8_untreated	Dekker_et_al_individual6_CHX	Dekker_et_al_individual6_untreated
chr12_122277432_122277636_HPD	1	0	1	0	7	1	6	0	0	1	3	1	10	0	0	0	1	0
chr12_122277744_122277837_HPD	0	1	0	0	1	1	1	1	0	1	1	2	8	2	1	0	0	0
chr12_122277954_122281615_HPD	2	0	0	0	1	0	1	1	0	0	4	2	3	2	3	0	0	0
chr12_122281738_122284767_HPD	1	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	5	0
chr12_122284839_122284957_HPD	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
chr12_122285120_122286904_HPD	0	0	0	0	5	2	0	1	1	0	0	0	5	0	0	1	0	0
chr12_122286982_122287592_HPD	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
chr12_122287696_122292608_HPD	0	1	8	0	7	0	5	0	1	0	4	2	11	1	3	0	4	2
chr12_122292698_122294229_HPD	0	0	3	0	0	2	1	0	0	1	2	0	2	2	1	0	2	0
chr12_122294312_122294488_HPD	1	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0
chr12_122294531_122295233_HPD	0	0	6	0	6	2	9	1	1	0	24	3	4	2	1	0	10	1
chr12_122295338_122295662_HPD	1	0	0	0	2	2	3	0	0	0	5	0	3	0	0	0	1	0
chr12_122295725_122296592_HPD	0	0	0	0	0	1	0	0	0	0	2	0	5	0	0	0	1	0
chr12_122296619_122296726_HPD	0	0	0	0	0	1	2	0	0	0	0	0	2	0	1	0	0	0
chr12_122296729_122326517_HPD	13	4	28	0	36	6	37	6	2	1	43	2	45	9	20	3	19	4
chr12_124196899_124197112_ATP6V0A2	20	22	84	68	124	63	130	65	80	57	191	25	97	188	26	19	89	64
chr12_124197229_124203169_ATP6V0A2	0	1	9	2	7	10	16	10	6	4	16	6	6	9	5	2	1	3
chr12_124203248_124206897_ATP6V0A2	0	1	5	0	0	0	0	1	0	0	5	2	0	7	0	1	2	0
chr12_124206995_124209200_ATP6V0A2	1	2	3	1	1	0	4	3	1	0	4	4	8	9	4	2	4	0
chr12_124209338_124210743_ATP6V0A2	2	1	5	7	1	1	3	4	2	3	12	4	15	15	5	1	6	1
chr12_124210832_124212329_ATP6V0A2	1	0	5	0	10	0	11	0	5	1	10	0	2	4	4	3	4	5
chr12_124212456_124218472_ATP6V0A2	1	2	5	2	2	0	8	0	2	2	20	4	6	4	5	1	10	7
chr12_124218555_124220077_ATP6V0A2	0	0	1	1	1	2	1	2	0	1	1	4	0	8	0	0	0	0
chr12_124220171_124221605_ATP6V0A2	12	1	2	0	34	2	33	1	31	4	67	6	52	19	58	7	0	0
chr12_124221818_124228331_ATP6V0A2	0	7	4	4	6	9	12	7	9	1	16	12	7	21	1	8	3	2
chr12_124228482_124228747_ATP6V0A2	0	0	2	3	1	1	2	0	0	0	4	1	2	13	2	1	1	0
chr12_124228884_124229143_ATP6V0A2	1	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0	0	0
chr12_124229331_124229428_ATP6V0A2	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
chr12_124229519_124232153_ATP6V0A2	0	4	0	2	0	2	2	1	4	2	0	2	0	6	1	3	0	1
chr12_124232272_124233121_ATP6V0A2	0	2	0	0	1	2	0	0	0	0	1	0	2	1	0	0	1	2
chr12_124233332_124235656_ATP6V0A2	1	2	6	29	4	18	2	18	3	11	5	21	11	85	2	48	3	20
chr12_124235776_124236829_ATP6V0A2	5	2	5	11	1	3	1	8	0	10	0	11	4	26	0	10	1	3
chr12_124236949_124238966_ATP6V0A2	0	19	2	64	10	57	10	57	14	41	15	55	10	223	2	53	5	39
chr12_124239084_124241361_ATP6V0A2	3	28	6	99	14	56	24	74	13	65	30	95	16	321	4	64	5	60
chr12_124241533_124242473_ATP6V0A2	0	0	0	9	0	2	1	2	4	3	2	2	2	7	0	12	0	4
chr12_124242576_124246302_ATP6V0A2	65	120	380	289	396	263	669	280	384	275	1141	382	674	1132	518	260	461	201
chr12_133656788_133657906_ZNF140	352	82	156	61	322	81	633	69	354	56	685	121	486	545	295	59	439	73
chr12_133657915_133659688_ZNF140	20	17	10	17	34	20	33	7	27	15	45	39	55	166	22	23	18	22
chr12_133659815_133660051_ZNF140	37	4	11	8	29	5	59	1	32	3	55	5	27	25	17	2	29	1
chr12_133660147_133682095_ZNF140	78	227	20	119	34	59	349	78	225	48	256	110	324	569	56	116	148	50
chr12_133683234_133684260_ZNF140	458	107	345	140	896	171	1538	150	1001	163	1630	236	953	581	1003	198	1088	165
chr13_21351467_21357863_XPO4	263	468	578	865	968	714	1618	821	728	612	1746	1348	1093	2389	1267	1274	456	575
chr13_21358058_21361103_XPO4	0	0	0	3	0	0	2	5	0	0	1	3	0	4	1	2	3	5
chr13_21361196_21361619_XPO4	1	1	3	0	4	0	7	0	1	2	7	2	0	2	2	3	7	0
chr13_21361737_21362624_XPO4	9	14	13	22	20	11	24	12	11	10	42	28	18	46	22	28	9	9
chr13_21362755_21364600_XPO4	4	4	4	23	2	10	10	20	0	9	11	17	7	65	2	16	1	5
chr13_21364719_21370214_XPO4	9	8	16	15	55	18	14	17	9	14	26	28	20	47	29	19	5	16
chr13_21370395_21370902_XPO4	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
chr13_21371196_21373303_XPO4	0	1	0	1	2	0	1	0	0	1	0	0	1	0	0	0	2	1
chr13_21373478_21374294_XPO4	3	1	1	0	7	0	12	2	11	1	6	1	2	8	10	0	2	3
chr13_21374464_21374969_XPO4	0	0	2	0	0	1	1	1	0	0	9	2	1	9	1	0	2	0
chr13_21375129_21381595_XPO4	0	10	4	11	0	0	2	2	2	2	2	2	2	7	3	11	0	2
chr13_21381773_21382574_XPO4	1	2	3	1	1	0	1	1	2	1	6	0	0	12	2	3	0	1
chr13_21382720_21383221_XPO4	1	2	1	1	2	0	3	1	2	0	7	4	1	5	6	2	4	1
chr13_21383364_21383929_XPO4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr13_21384106_21395842_XPO4	1	10	6	2	10	2	3	3	2	6	20	5	14	15	7	3	5	0
chr13_21396017_21396270_XPO4	0	0	1	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0
chr13_21396428_21401205_XPO4	8	1	16	5	3	2	11	3	6	0	33	3	4	13	10	4	5	1
chr13_21401318_21417033_XPO4	8	21	19	22	36	22	61	15	20	15	69	33	29	44	49	31	16	12
chr13_21417187_21417908_XPO4	0	0	2	1	3	0	0	0	1	0	6	0	0	1	0	0	0	0
chr13_21418025_21429765_XPO4	5	6	13	2	4	0	17	1	3	0	45	3	2	0	12	1	6	4
chr13_21429904_21436855_XPO4	0	17	2	8	4	8	5	6	9	4	3	12	13	51	2	17	1	0
chr13_21436997_21442734_XPO4	7	2	8	10	15	5	43	4	7	3	24	10	21	31	21	7	12	8
chr13_21442840_21476808_XPO4	3	9	7	2	3	1	4	2	5	1	5	7	6	0	4	0	7	0
chr13_21476877_21476913_XPO4	1	1	4	6	10	4	4	5	3	1	3	5	4	8	3	1	1	5
chr13_28535054_28537254_CDX2	31	0	2	0	33	0	132	0	81	0	8	0	2	0	15	0	34	0
chr13_28537506_28539006_CDX2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
chr13_28539152_28542602_CDX2	1	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0
chr13_28543143_28543505_CDX2	8	0	0	0	4	0	18	0	14	0	0	0	0	0	1	0	4	0
chr13_30996629_31002127_UBE2L5	15	4	45	2	15	0	4	0	3	0	33	8	12	3	22	0	31	1
chr13_31002589_31003895_UBE2L5	3	0	6	0	3	0	4	0	1	2	16	2	2	4	10	0	1	2
chr13_36875774_36878504_SPART	2077	631	1303	607	3097	805	5727	859	4574	818	5031	1343	4341	3938	2402	1136	3968	796
chr13_36878769_36886281_SPART	34	31	20	60	37	25	69	66	58	39	62	51	157	323	44	92	48	19
chr13_36886372_36886455_SPART	19	3	2	6	34	11	45	6	23	6	29	10	37	65	18	5	19	11
chr13_36886614_36888363_SPART	68	21	42	31	91	20	157	34	107	16	88	15	181	168	50	29	97	27
chr13_36888558_36900711_SPART	57	141	32	89	89	48	123	69	131	81	86	86	211	345	16	132	55	44
chr13_36900835_36903498_SPART	56	6	48	10	167	13	118	12	135	7	186	5	164	48	96	8	93	8
chr13_36903654_36905535_SPART	2	4	2	3	8	0	1	5	0	2	4	0	2	8	1	0	0	0
chr13_36905733_36909157_SPART	14	6	4	8	6	6	23	4	18	1	53	8	13	9	3	6	3	0
chr13_36909967_36944317_SPART	807	253	690	329	1495	339	2201	371	1227	219	1633	440	1460	1437	853	379	1643	277
chr13_53226970_53227055_SUGT1	202	254	338	275	517	343	360	229	238	238	988	532	668	1447	418	357	460	320
chr13_53227093_53227180_SUGT1	17	9	21	13	31	29	14	10	12	14	42	31	24	99	25	12	22	12
chr13_53227238_53231666_SUGT1	8	12	13	11	16	16	13	6	19	7	30	19	16	89	9	9	13	22
chr13_53231757_53232342_SUGT1	5	12	15	19	9	18	23	14	10	11	25	39	27	95	14	28	21	16
chr13_53232361_53232533_SUGT1	5	2	9	2	4	5	3	8	5	2	10	12	2	12	6	1	3	1
chr13_53232603_53233313_SUGT1	2	6	6	4	8	6	10	11	3	4	28	17	11	46	5	9	13	5
chr13_53233384_53235609_SUGT1	3	5	4	20	2	11	8	9	1	9	10	24	14	49	7	13	7	7
chr13_53235705_53236783_SUGT1	1	10	5	6	10	18	9	7	15	14	17	20	12	63	8	15	8	13
chr13_53236837_53237230_SUGT1	9	4	2	4	4	6	1	3	2	1	15	13	7	17	4	4	3	4
chr13_53237247_53238169_SUGT1	5	11	9	8	15	5	10	10	4	7	17	22	17	59	5	12	3	7
chr13_53238192_53239771_SUGT1	32	5	8	3	10	9	5	3	6	5	20	5	7	29	11	5	6	0
chr13_53239868_53240946_SUGT1	59	7	27	12	18	8	45	9	7	6	33	13	53	73	26	8	11	2
chr13_53241054_53250364_SUGT1	4	2	1	5	5	3	15	4	1	2	16	6	0	10	3	10	0	2
chr13_53250455_53254108_SUGT1	0	0	0	2	1	0	1	0	0	2	0	0	0	6	1	0	0	0
chr13_53254290_53261868_SUGT1	19	8	31	9	21	11	13	22	9	10	44	31	25	41	6	17	7	3
chr13_53261967_53275044_SUGT1	199	325	320	549	417	466	865	552	499	413	983	748	665	2169	477	588	229	249
chr13_114145335_114149896_TMCO3	84	391	195	691	436	906	286	398	106	482	445	898	594	3760	502	736	218	391
chr13_114150340_114152656_TMCO3	0	1	0	0	1	1	0	0	0	0	0	2	0	6	1	2	2	6
chr13_114152836_114154272_TMCO3	5	2	20	13	15	6	25	13	3	15	14	12	41	67	27	44	10	10
chr13_114154464_114156066_TMCO3	6	24	10	32	15	26	15	25	2	36	27	50	32	279	17	89	13	32
chr13_114156195_114157810_TMCO3	4	9	0	30	5	10	5	22	4	18	1	30	17	109	10	108	3	17
chr13_114157903_114164552_TMCO3	4	26	4	77	21	50	15	48	3	84	43	161	31	442	10	230	11	55
chr13_114164739_114174930_TMCO3	127	204	169	165	371	108	604	123	148	66	392	103	278	850	511	116	134	81
chr13_114175048_114188359_TMCO3	70	96	228	138	137	126	202	106	34	99	220	148	172	560	510	209	149	73
chr13_114188588_114193671_TMCO3	20	84	26	132	50	89	33	58	21	80	63	132	67	425	58	122	25	82
chr13_114193822_114201614_TMCO3	16	33	78	105	23	41	52	130	20	38	28	146	42	360	51	70	28	28
chr13_114201694_114202617_TMCO3	4	7	4	4	45	11	7	1	2	7	141	38	14	34	18	13	11	3
chr13_114202767_114203739_TMCO3	6	9	17	17	27	23	24	7	12	7	53	32	24	96	52	6	14	12
chr13_114203864_114204544_TMCO3	88	482	328	870	521	1194	430	724	176	769	870	1451	924	6386	770	1053	315	614
chr14_21853357_21853774_CHD8	56	90	110	150	365	224	408	80	142	108	525	236	302	536	240	177	230	131
chr14_21854335_21859105_CHD8	23	18	30	46	33	22	56	38	19	28	54	43	64	230	40	28	18	15
chr14_21859222_21859621_CHD8	10	7	18	9	45	11	35	2	18	14	41	9	13	29	11	11	60	1
chr14_21859801_21859991_CHD8	7	2	6	7	22	8	16	0	9	6	20	4	13	27	5	8	36	1
chr14_21860105_21860665_CHD8	6	5	4	4	4	2	11	0	14	6	10	6	3	13	11	2	16	0
chr14_21860968_21861264_CHD8	0	0	0	0	7	1	6	1	6	3	13	2	5	10	4	3	2	0
chr14_21861413_21861634_CHD8	1	4	3	0	4	1	3	3	0	2	3	5	1	3	2	5	0	0
chr14_21862354_21862435_CHD8	0	0	0	1	0	0	0	1	1	3	3	0	1	7	0	2	0	1
chr14_21862644_21863070_CHD8	2	0	1	0	0	0	0	0	1	0	2	1	0	2	1	1	0	0
chr14_21863278_21863456_CHD8	0	0	1	6	3	2	0	0	1	0	3	4	3	1	1	3	0	4
chr14_21863511_21863975_CHD8	0	3	6	20	14	10	21	2	9	4	27	10	22	25	15	8	9	7
chr14_21864051_21865981_CHD8	0	5	5	2	4	7	4	8	0	5	6	2	18	25	5	13	2	2
chr14_21866111_21867760_CHD8	0	7	0	0	2	0	5	3	5	3	4	0	3	8	5	0	2	3
chr14_21867864_21868139_CHD8	7	0	4	2	11	5	14	1	2	1	18	4	10	14	3	16	6	3
chr14_21868229_21868309_CHD8	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	2	0
chr14_21868466_21868571_CHD8	9	4	9	12	19	17	27	5	10	6	26	15	24	37	10	21	13	15
chr14_21868771_21869033_CHD8	1	0	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0
chr14_21869230_21869561_CHD8	0	1	0	0	0	0	1	0	1	0	2	1	0	0	1	0	0	0
chr14_21869672_21870115_CHD8	0	2	3	3	7	3	7	0	3	1	10	6	6	12	2	2	2	5
chr14_21870295_21870494_CHD8	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1
chr14_21870662_21871175_CHD8	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0
chr14_21871371_21871611_CHD8	0	0	0	1	1	0	1	0	2	0	1	0	1	0	0	0	1	0
chr14_21871822_21873367_CHD8	3	1	1	0	1	2	1	1	0	0	10	0	2	4	2	3	2	0
chr14_21873623_21873879_CHD8	1	1	2	0	1	0	5	0	1	5	1	0	0	0	2	1	4	0
chr14_21874023_21875014_CHD8	3	2	1	1	3	0	2	0	4	0	4	2	4	0	6	1	4	0
chr14_21875191_21876470_CHD8	2	3	1	12	0	5	4	17	0	16	4	9	2	58	4	67	0	12
chr14_21876714_21876862_CHD8	0	3	0	2	2	4	11	3	2	2	2	2	8	18	2	11	12	1
chr14_21876984_21878009_CHD8	2	2	1	1	1	3	1	1	0	0	4	2	0	6	2	3	1	0
chr14_21878147_21881071_CHD8	1	2	2	1	6	1	3	2	2	1	4	3	0	5	0	0	3	1
chr14_21881155_21882459_CHD8	0	2	3	0	3	2	7	1	12	2	12	0	6	7	4	1	2	2
chr14_21882577_21883096_CHD8	0	1	2	2	6	1	4	2	2	1	3	0	11	4	0	3	1	0
chr14_21883152_21883732_CHD8	4	0	1	3	4	6	7	5	5	2	20	5	14	5	6	2	7	3
chr14_21883801_21883883_CHD8	9	0	1	3	4	4	10	3	3	2	3	4	19	13	2	5	8	0
chr14_21884066_21894286_CHD8	21	31	31	7	62	9	87	4	54	12	51	17	43	71	44	20	31	7
chr14_21894401_21896027_CHD8	0	0	1	0	2	0	157	0	52	9	47	0	0	486	111	6	8	0
chr14_21896413_21897122_CHD8	0	0	1	1	3	0	5	1	0	0	0	2	1	0	1	1	5	0
chr14_21897494_21898959_CHD8	6	6	7	11	12	0	6	6	2	6	5	17	5	28	11	28	11	5
chr14_21899802_21899969_CHD8	25	56	65	66	167	87	182	35	79	43	229	77	119	172	108	72	114	61
chr14_21899975_21924282_CHD8	31	60	66	87	191	76	153	53	67	38	241	121	128	229	105	117	109	74
chr14_24600674_24600772_FITM1	0	0	0	0	0	1	2	0	1	1	7	0	1	2	1	1	1	0
chr14_24601038_24601419_FITM1	0	0	0	1	0	2	1	2	0	0	0	0	2	4	0	2	3	0
chr14_24602029_24602058_FITM1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0
chr14_39734906_39735891_LOC100288846	15	17	5	15	16	13	30	20	5	9	73	28	15	51	11	8	17	11
chr14_39735936_39736265_LOC100288846	6	4	0	15	15	4	30	4	13	7	33	18	3	37	9	6	5	15
chr14_67708151_67745887_MPP5	402	101	442	88	870	84	1154	78	518	65	966	163	563	391	656	149	936	109
chr14_67746254_67759227_MPP5	140	28	119	16	143	14	423	7	141	9	252	14	177	58	108	25	218	10
chr14_67759436_67768105_MPP5	104	25	74	24	102	28	288	24	120	28	242	34	177	95	128	63	111	6
chr14_67768183_67768688_MPP5	40	5	10	5	32	1	75	3	44	3	96	1	42	14	28	6	44	5
chr14_67768835_67769126_MPP5	12	0	12	1	15	2	37	0	26	3	25	0	15	3	14	3	17	0
chr14_67769288_67770238_MPP5	71	2	66	2	110	4	218	1	114	0	228	11	69	18	89	6	164	1
chr14_67770316_67779243_MPP5	245	14	205	25	420	18	676	24	344	11	662	15	335	89	300	45	523	11
chr14_67779427_67783548_MPP5	9	12	11	4	25	2	22	4	15	1	34	4	11	18	15	7	12	5
chr14_67783620_67784124_MPP5	16	5	12	4	25	3	47	4	16	4	51	3	8	21	26	11	20	6
chr14_67784196_67786946_MPP5	7	13	4	0	18	9	15	2	12	6	18	2	17	16	4	16	7	6
chr14_67787114_67787773_MPP5	1	0	4	0	0	0	38	0	3	0	38	0	4	2	32	0	24	0
chr14_67787976_67790418_MPP5	66	21	89	30	93	17	87	24	103	20	164	24	74	124	84	59	95	15
chr14_67790529_67799496_MPP5	134	52	237	78	160	34	374	54	198	64	682	98	373	241	224	105	282	40
chr14_67799670_67802778_MPP5	2404	545	2795	790	6219	714	7415	636	3765	753	8395	1367	3915	2287	5594	1022	5001	646
chr14_81421964_81422024_TSHR	4	0	6	0	5	0	32	0	17	0	4	0	3	1	9	0	13	0
chr14_81422194_81528491_TSHR	36	2	5	1	13	0	109	3	83	1	21	0	25	5	39	1	32	2
chr14_81528563_81534597_TSHR	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0
chr14_81534672_81554297_TSHR	0	2	1	2	0	0	12	0	4	2	5	1	13	9	0	0	7	0
chr14_81554372_81557412_TSHR	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr14_81557487_81558874_TSHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_81558952_81562982_TSHR	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr14_81563051_81574718_TSHR	15	2	4	0	18	5	64	4	35	0	12	6	18	12	32	2	66	0
chr14_81574796_81574892_TSHR	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	0
chr14_81575022_81606022_TSHR	15	10	9	6	15	4	24	0	30	1	19	3	27	14	14	0	28	1
chr14_81606211_81609283_TSHR	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr14_81610694_81612650_TSHR	11	0	7	4	20	0	27	0	18	2	2	0	1	0	9	2	32	0
chr14_89078774_89082164_EML5	309	335	533	443	990	421	1903	524	1172	430	2091	711	1198	1851	1022	652	856	376
chr14_89082198_89082485_EML5	1	0	0	0	0	0	0	0	2	0	2	2	5	6	3	1	3	1
chr14_89082586_89083069_EML5	1	1	0	0	0	0	4	2	0	0	2	1	3	3	1	0	0	0
chr14_89083223_89084571_EML5	0	0	0	4	1	0	5	0	7	0	1	0	5	8	0	0	2	0
chr14_89084675_89084993_EML5	0	0	2	0	0	0	4	0	3	2	3	1	5	2	3	0	0	2
chr14_89085156_89087097_EML5	0	4	5	0	3	2	17	5	2	4	5	2	29	19	7	6	3	0
chr14_89087270_89087456_EML5	1	0	3	1	2	0	3	0	0	0	1	0	2	0	0	0	0	0
chr14_89087645_89088947_EML5	1	2	5	1	5	0	17	2	3	0	13	5	31	15	6	0	10	0
chr14_89089062_89091313_EML5	3	1	15	2	11	0	36	2	9	0	19	0	26	5	14	0	23	0
chr14_89091471_89093181_EML5	4	0	7	2	0	2	12	0	1	0	14	2	13	0	7	0	7	0
chr14_89093390_89093989_EML5	0	0	1	0	2	0	3	0	2	0	2	0	5	3	1	0	3	0
chr14_89094163_89100812_EML5	26	0	84	1	71	1	363	0	44	0	184	0	126	0	100	0	168	0
chr14_89100833_89105152_EML5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
chr14_89105251_89109236_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89109366_89110776_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89110855_89113290_EML5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89113299_89116255_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr14_89116270_89123719_EML5	0	0	3	0	2	0	2	0	0	1	0	0	0	0	0	0	2	0
chr14_89123846_89124530_EML5	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
chr14_89124732_89127997_EML5	0	1	0	0	1	0	0	0	0	0	3	0	0	0	3	0	1	0
chr14_89128174_89129374_EML5	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
chr14_89129463_89130836_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89130968_89131680_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89131833_89148233_EML5	2	4	0	0	6	2	11	10	6	0	16	5	0	0	8	0	2	2
chr14_89148375_89151358_EML5	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0
chr14_89151486_89153559_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr14_89153671_89154614_EML5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89154817_89160650_EML5	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	1	0
chr14_89160751_89161704_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
chr14_89161798_89163190_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89163296_89168789_EML5	0	2	0	0	0	0	5	1	2	0	5	0	2	0	2	0	4	0
chr14_89168976_89171203_EML5	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
chr14_89171322_89171825_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89171932_89172602_EML5	0	0	0	0	2	0	1	1	1	0	1	0	0	1	0	0	0	0
chr14_89172770_89178614_EML5	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
chr14_89178827_89181282_EML5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
chr14_89181539_89192884_EML5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr14_89193022_89202707_EML5	0	2	2	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
chr14_89202909_89205222_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89205358_89206730_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr14_89206916_89210366_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89210435_89212528_EML5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89212627_89220855_EML5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
chr14_89221015_89258650_EML5	2	0	0	0	3	0	1	0	0	0	6	5	0	1	2	0	2	0
chr14_89258847_89259297_EML5	0	3	0	0	8	0	3	3	0	0	5	0	0	0	0	0	0	0
chr14_101420680_101420784_SNORD114-4	0	1	0	0	0	1	0	0	1	1	0	3	3	4	0	2	0	0
chr14_105190533_105190607_ADSS1	1	2	0	6	3	6	3	4	3	3	14	8	2	14	3	6	2	2
chr14_105190799_105196229_ADSS1	3	11	4	13	2	15	4	5	4	14	5	11	17	26	4	26	4	4
chr14_105196550_105201356_ADSS1	4	13	2	17	2	8	1	7	13	7	31	27	35	35	11	38	10	0
chr14_105201459_105204712_ADSS1	0	7	0	1	4	1	4	0	2	1	16	0	8	5	6	6	15	0
chr14_105204775_105205664_ADSS1	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0
chr14_105205715_105206086_ADSS1	0	0	1	0	0	1	2	2	3	0	9	4	4	7	2	0	0	1
chr14_105206153_105206937_ADSS1	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0
chr14_105207045_105207175_ADSS1	0	0	0	0	1	0	0	0	0	0	1	3	0	1	1	0	1	0
chr14_105207257_105207453_ADSS1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	1
chr14_105207580_105208184_ADSS1	0	0	0	1	0	2	0	1	0	0	0	1	0	2	2	1	0	0
chr14_105208339_105209403_ADSS1	0	2	0	0	1	0	0	1	0	0	1	2	2	0	3	1	2	0
chr14_105209528_105211148_ADSS1	3	2	5	6	8	9	3	2	4	5	27	16	22	18	8	6	14	2
chr14_105211246_105212572_ADSS1	1	0	0	5	5	8	0	3	0	3	16	6	12	12	9	7	2	0
chr14_105212722_105213287_ADSS1	0	0	0	0	0	4	0	0	0	0	1	1	1	0	0	0	1	0
chr14_105213337_105213662_ADSS1	8	7	2	6	14	5	14	13	4	2	39	29	13	27	13	13	9	5
chr15_25315577_25315674_SNORD116-8	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0
chr15_28764756_28767721_GOLGA8G	12	2	10	2	22	5	4	0	2	26	87	16	20	4	16	0	36	14
chr15_28767903_28767988_GOLGA8G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_28768141_28768230_GOLGA8G	0	0	6	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
chr15_28768331_28768413_GOLGA8G	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_28768514_28769088_GOLGA8G	3	0	1	2	0	0	3	2	1	0	8	0	2	0	2	0	1	0
chr15_28769180_28769617_GOLGA8G	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr15_28769693_28771052_GOLGA8G	0	0	2	0	0	0	0	0	0	2	2	0	2	0	0	0	0	2
chr15_28771133_28771400_GOLGA8G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_28771657_28772047_GOLGA8G	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
chr15_28772135_28772330_GOLGA8G	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_28772438_28772544_GOLGA8G	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0
chr15_28772634_28773653_GOLGA8G	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
chr15_28773763_28773858_GOLGA8G	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
